Date,Close,High,Low,Open,Volume,kalman_Close,kalman_High,kalman_Low,kalman_Open,kalman_Volume
2007-01-03,12474.51953125,12580.349609375,12404.8203125,12459.5400390625,327200000,12503.352620478972,12552.720853147748,12445.037926140996,12496.898673446614,258189600.96720463
2007-01-04,12480.6904296875,12510.41015625,12403.8603515625,12473.16015625,259060000,12503.929282263553,12552.168278023202,12445.842278413817,12497.645846134297,256809392.98654872
2007-01-05,12398.009765625,12480.1298828125,12365.41015625,12480.0498046875,235220000,12504.738332573892,12552.033284116389,12447.06644995515,12498.637875720822,255406678.9357583
2007-01-08,12423.490234375,12445.919921875,12337.3701171875,12392.009765625,223500000,12506.61466855372,12552.617324222614,12449.107184433535,12499.815786017682,254205831.67432547
2007-01-09,12416.599609375,12466.4296875,12369.169921875,12424.76953125,225190000,12509.322248875336,12554.268338352316,12452.26528958438,12502.071756518468,253312042.7296359
2007-01-10,12442.16015625,12451.6103515625,12355.6298828125,12417.0,226570000,12512.957055591956,12556.79773899054,12456.25434841232,12505.100749271938,252699474.21224266
2007-01-11,12514.98046875,12544.4599609375,12442.9599609375,12442.9599609375,261720000,12517.299831301996,12560.379013503047,12461.249651896256,12509.010749518127,252348200.43697187
2007-01-12,12556.080078125,12561.0400390625,12489.66015625,12514.66015625,256530000,12521.665800637555,12564.119478541208,12466.42785228978,12513.581257650123,251903208.6660708
2007-01-16,12582.58984375,12585.080078125,12538.9296875,12555.83984375,242720000,12525.68762719824,12567.890737974156,12471.373729643703,12518.14097679612,251411948.98183042
2007-01-17,12577.150390625,12614.0,12550.5498046875,12571.4599609375,272720000,12529.140431593407,12571.490104005596,12475.644047419062,12522.323707272577,251007608.78740835
2007-01-18,12567.9296875,12611.91015625,12547.33984375,12575.0595703125,250690000,12532.113136398259,12574.664371077091,12479.165307621737,12526.015075212386,250386144.68086037
2007-01-19,12565.5302734375,12586.83984375,12523.5498046875,12567.9296875,287480000,12534.727675692093,12577.466180296859,12482.00482246313,12529.215998201194,249761642.021121
2007-01-22,12477.16015625,12572.580078125,12450.8896484375,12565.5302734375,293400000,12537.034189008473,12580.174252882094,12484.42888748228,12532.029784297014,248759955.78159282
2007-01-23,12533.7998046875,12554.23046875,12468.349609375,12477.8095703125,236760000,12539.939442652438,12582.9582672149,12487.188344891876,12534.508565501428,247311869.09988058
2007-01-24,12621.76953125,12623.4501953125,12531.080078125,12534.3701171875,216920000,12542.906092676052,12586.029559532355,12490.136189656641,12537.554336657733,245969301.10916713
2007-01-25,12502.5595703125,12622.650390625,12487.33984375,12621.76953125,275780000,12545.084108313926,12588.726645492008,12492.674595536722,12540.63195000874,244917226.12954536
2007-01-26,12487.01953125,12539.08984375,12431.33984375,12503.2802734375,247020000,12547.687369331814,12591.084494000332,12495.26634893467,12542.898187547333,243556523.41121906
2007-01-29,12490.7802734375,12542.7001953125,12481.490234375,12487.099609375,234510000,12550.89730873052,12593.962289011159,12498.497367384465,12545.560604227025,242161185.92700493
2007-01-30,12523.3095703125,12538.4501953125,12459.4599609375,12492.23046875,244040000,12554.708418482158,12597.352704958972,12501.898457164356,12548.807630855237,240842360.30206084
2007-01-31,12621.6904296875,12657.01953125,12505.2001953125,12520.0302734375,258410000,12558.833516715491,12601.332146003251,12505.723931906514,12552.620429104501,239491558.28013736
2007-02-01,12673.6796875,12682.5703125,12616.080078125,12617.2001953125,235130000,12562.330045819104,12604.754713195061,12509.554644014612,12556.759128910437,237951571.84101528
2007-02-02,12653.490234375,12683.9296875,12638.349609375,12673.83984375,203610000,12564.713078505909,12607.399124393824,12512.320101781606,12560.293418052352,236439801.12030333
2007-02-05,12661.740234375,12681.2099609375,12629.8603515625,12653.41015625,204140000,12566.208339634022,12609.278229961523,12513.825264472667,12562.69224293729,235256328.41079444
2007-02-06,12666.3095703125,12680.5703125,12633.9404296875,12661.66015625,201010000,12566.748281814725,12610.438018219462,12514.17007629283,12564.1838886891,234384018.9853935
2007-02-07,12666.8701171875,12700.2802734375,12630.5,12656.8603515625,194020000,12566.292611110452,12610.896483534596,12513.317184579046,12564.700771765301,233845449.74984646
2007-02-08,12637.6298828125,12665.830078125,12575.8603515625,12665.669921875,193820000,12564.831165345407,12610.4611109507,12511.292464711052,12564.29605904353,233705135.0117979
2007-02-09,12580.830078125,12675.6796875,12545.099609375,12638.0302734375,220330000,12562.641732405693,12609.472048695063,12508.622065974543,12562.877607693446,233963671.62386733
2007-02-12,12552.5498046875,12607.509765625,12536.2099609375,12580.1103515625,174980000,12560.270416008785,12607.820910051376,12505.58689180403,12560.707629685921,234358544.95217544
2007-02-13,12654.849609375,12658.2197265625,12549.1904296875,12549.1904296875,204940000,12557.97630572509,12606.172882851952,12502.245486942184,12558.34362445963,235347203.7300053
2007-02-14,12741.8603515625,12759.400390625,12651.2099609375,12651.2900390625,210880000,12554.713462404894,12604.004387215422,12498.434632652883,12556.07115118106,236639934.5451352
2007-02-15,12765.009765625,12779.0302734375,12728.7197265625,12741.7001953125,183280000,12549.579150193123,12600.281931544796,12493.096025080737,12552.846489023677,238190264.70571646
2007-02-16,12767.5703125,12769.169921875,12744.01953125,12764.1298828125,243560000,12542.290531827033,12594.771992455244,12485.401180493773,12547.733289803406,240289697.51335487
2007-02-20,12786.6396484375,12795.9296875,12704.6796875,12766.849609375,205760000,12532.749115654215,12587.518074071493,12475.120152399246,12540.456124653043,242356427.29612684
2007-02-21,12738.41015625,12782.8701171875,12707.169921875,12782.8701171875,213470000,12520.668794153562,12578.18003955346,12462.54352895371,12530.91502465546,244789121.35186008
2007-02-22,12686.01953125,12763.73046875,12650.6103515625,12735.76953125,206860000,12506.411059031945,12566.795104259085,12447.520641578963,12518.854373732558,247535006.6211119
2007-02-23,12647.48046875,12682.1298828125,12628.01953125,12679.8896484375,215430000,12490.357239188148,12553.4408153198,12430.46685710438,12504.62457123448,250687641.95657486
2007-02-26,12632.259765625,12697.23046875,12608.4697265625,12647.8798828125,230080000,12472.732187048732,12538.799635705589,12411.437545888342,12488.642117964373,254192853.71160355
2007-02-27,12216.240234375,12629.3798828125,12086.0595703125,12628.900390625,393300000,12453.511859123553,12522.574147760934,12390.437912865562,12471.067287045784,257939194.0037483
2007-02-28,12268.6298828125,12353.4697265625,12186.0400390625,12214.919921875,412820000,12436.66424744586,12505.280602465762,12372.482063268311,12451.914125091404,260331926.23593053
2007-03-01,12234.33984375,12289.2197265625,12059.5400390625,12268.6298828125,372010000,12421.496979414502,12489.505165929624,12356.390633913119,12435.130905169186,261199777.73047206
2007-03-02,12114.099609375,12247.400390625,12107.3701171875,12233.7802734375,315180000,12408.201282739788,12475.732583787158,12343.267710506434,12420.012695470536,260959527.00231832
2007-03-05,12050.41015625,12188.83984375,12039.1103515625,12111.6103515625,278770000,12397.846602798723,12464.243323576313,12332.503763032939,12406.756809992215,260177071.54418775
2007-03-06,12207.58984375,12224.41015625,12050.6103515625,12051.169921875,278810000,12390.966287323145,12455.508098163731,12324.673749674148,12396.452389098193,259208686.80149907
2007-03-07,12192.4501953125,12256.9404296875,12178.990234375,12204.4599609375,263540000,12385.919736283297,12449.083852170286,12319.584370296474,12389.600792876403,258044288.92682537
2007-03-08,12260.7001953125,12303.6396484375,12193.330078125,12193.330078125,241070000,12382.807880653158,12444.581040401668,12315.900932278013,12384.600604974,256824933.94141993
2007-03-09,12276.3203125,12330.8798828125,12228.5,12262.0595703125,211040000,12380.917101876425,12441.487642552693,12313.443202801083,12381.51312234009,255763128.2954287
2007-03-12,12318.6201171875,12349.9501953125,12246.51953125,12275.6796875,219580000,12380.072290993456,12439.500322301119,12311.834905352163,12379.620175226453,255148553.93239173
2007-03-13,12075.9599609375,12307.5703125,12071.48046875,12307.490234375,312340000,12379.842001848547,12438.408503319431,12310.879761644266,12378.766632990082,254889665.1086787
2007-03-14,12133.400390625,12142.9404296875,11939.6103515625,12074.51953125,333450000,12382.650533112748,12438.625066245939,12312.318610865312,12378.625854739861,254056272.93605244
2007-03-15,12159.6796875,12188.1201171875,12105.919921875,12133.16015625,232600000,12387.951565801826,12441.798475538031,12317.484542679385,12381.52613972454,252428943.4927867
2007-03-16,12110.41015625,12190.3603515625,12082.1298828125,12159.6796875,388660000,12395.535317273923,12447.508668413628,12324.766120701503,12386.910084543963,250999903.48444885
2007-03-19,12226.169921875,12234.669921875,12110.41015625,12110.41015625,208480000,12405.97032035626,12455.790344457735,12334.47406110251,12394.566333333825,248194262.51095548
2007-03-20,12288.099609375,12294.0302734375,12213.1103515625,12226.8095703125,196620000,12418.203327423409,12466.283224727671,12346.422640552042,12405.064143894526,245785764.16257167
2007-03-21,12447.51953125,12480.4501953125,12263.509765625,12288.98046875,246000000,12431.737371671043,12478.498634510508,12359.70434289147,12417.344500191048,243868923.45581356
2007-03-22,12461.1396484375,12476.2802734375,12408.509765625,12446.7197265625,232700000,12445.113594322886,12490.694528685324,12373.947991003562,12430.90849680198,241930771.98361358
2007-03-23,12481.009765625,12511.0498046875,12448.650390625,12460.5,206410000,12458.329556433582,12503.03456541262,12387.84602136944,12444.314381115306,240084928.23124975
2007-03-26,12469.0703125,12486.7802734375,12367.169921875,12480.3701171875,219960000,12471.318716452366,12515.294449747165,12401.136008042762,12457.558409239786,238575833.76119843
2007-03-27,12397.2900390625,12468.669921875,12377.26953125,12468.669921875,209340000,12484.330360510674,12527.839475844808,12414.765655577761,12470.574320284788,237252897.6287591
2007-03-28,12300.3603515625,12396.490234375,12257.419921875,12396.490234375,224830000,12498.212407783463,12540.97619748215,12428.770264356039,12483.60927531389,236209090.47260734
2007-03-29,12348.75,12381.91015625,12267.58984375,12301.48046875,208160000,12514.072975618461,12555.557778750563,12444.488376559126,12497.51542075238,235279074.22118166
2007-03-30,12354.349609375,12416.6796875,12242.599609375,12348.91015625,233630000,12531.586773209643,12571.87583624398,12461.975474090304,12513.381915710894,234620248.7119678
2007-04-02,12382.2998046875,12394.98046875,12324.2802734375,12354.51953125,209420000,12550.872942439173,12589.745855224839,12481.656330268637,12530.893128264017,233971325.6898736
2007-04-03,12510.2998046875,12534.26953125,12379.0498046875,12379.0498046875,220470000,12571.84484304622,12609.563528070445,12502.91094701528,12550.16807678728,233567915.92467815
2007-04-04,12530.0498046875,12541.509765625,12495.75,12511.3603515625,210130000,12593.432194036852,12630.134140884255,12525.404175185202,12571.154208031541,233295485.3187295
2007-04-05,12560.2001953125,12572.4697265625,12500.3896484375,12523.2197265625,164930000,12615.65336892098,12651.590997450658,12548.193945106976,12592.738277840492,233254709.56596813
2007-04-09,12569.1396484375,12593.599609375,12555.3203125,12562.6396484375,191590000,12638.429075541191,12673.839066725943,12571.461757995443,12615.017533162223,233897180.90886644
2007-04-10,12573.849609375,12588.5595703125,12549.4697265625,12568.490234375,214690000,12661.89767643244,12696.889530574737,12594.890985338865,12637.8205673312,234962724.0608534
2007-04-11,12484.6201171875,12580.0302734375,12455.849609375,12573.1201171875,245470000,12686.246757994262,12721.023294026154,12618.77442527005,12661.31690482974,236230994.4534489
2007-04-12,12552.9599609375,12557.349609375,12428.2197265625,12483.6396484375,218300000,12712.612105964152,12746.566987683456,12644.287113360188,12685.695210204703,237406874.7905789
2007-04-13,12612.1298828125,12615.3798828125,12530.2099609375,12551.91015625,224240000,12740.573975384308,12774.002855123843,12671.960475318301,12712.094071197338,238773823.8756147
2007-04-16,12720.4599609375,12731.1796875,12611.3095703125,12611.6396484375,225020000,12769.820285730184,12803.024952287344,12701.051342420224,12740.094771339445,240286111.19940662
2007-04-17,12773.0400390625,12790.01953125,12707.4501953125,12719.5595703125,256880000,12799.560199323985,12832.765502098719,12731.039627243223,12769.380022710573,241951059.63519263
2007-04-18,12803.83984375,12838.4599609375,12728.990234375,12771.080078125,261950000,12829.565314520401,12862.93351161858,12761.263806385528,12799.163478605682,243466718.66733056
2007-04-19,12808.6298828125,12830.080078125,12734.919921875,12799.76953125,262590000,12859.827684424523,12893.346256645253,12791.810721247939,12829.227768505598,244797544.8861418
2007-04-20,12961.98046875,12966.2900390625,12810.169921875,12811.150390625,415650000,12890.602032344765,12924.391663457127,12822.926544104079,12859.586640778069,245950446.55381447
2007-04-23,12919.400390625,12983.919921875,12916.6298828125,12961.98046875,223290000,12920.662595900953,12955.018086512948,12854.169933182511,12890.42987555207,245406352.68702528
2007-04-24,12953.9404296875,12989.8603515625,12901.6796875,12919.6396484375,238400000,12950.7357815099,12985.355491215149,12884.788722764642,12920.557604394093,245083422.34710634
2007-04-25,13089.8896484375,13107.4501953125,12951.419921875,12951.419921875,250170000,12980.776920637072,13015.647847313876,12915.23860269942,12950.69451279568,244827326.23065844
2007-04-26,13105.5,13132.7998046875,13068.1201171875,13088.83984375,251620000,13009.72693248624,13045.022179932617,12945.326669442444,12980.824167106475,244517803.37651715
2007-04-27,13120.9404296875,13148.0,13073.400390625,13104.0400390625,270910000,13037.71921366027,13073.51873630381,12974.186801708016,13009.873664650835,244137258.55614102
2007-04-30,13062.91015625,13162.0595703125,13061.5302734375,13120.2099609375,264090000,13064.879282674028,13101.27048003804,13002.054798084419,13037.981498451078,243488986.3213263
2007-05-01,13136.1396484375,13137.759765625,13041.2998046875,13062.75,248960000,13092.059042952027,13128.414332869526,13029.32803970729,13065.267047626457,242634703.94972482
2007-05-02,13211.8798828125,13256.330078125,13130.5302734375,13133.9404296875,251340000,13118.79799717517,13155.464731373457,13056.48156368036,13092.5777672781,241717168.61762062
2007-05-03,13241.3798828125,13246.8203125,13196.0302734375,13206.650390625,247240000,13144.60613254194,13181.506476409872,13082.894600555857,13119.47486030565,240703404.97169262
2007-05-04,13264.6201171875,13284.5302734375,13228.7802734375,13243.080078125,236320000,13169.446530406003,13206.895083085386,13108.176280702539,13145.500198030008,239624275.37548155
2007-05-07,13312.9697265625,13317.6904296875,13260.7998046875,13264.1298828125,206190000,13193.335192402252,13231.50733785738,13132.25192092187,13170.549736953415,238578188.5330253
2007-05-08,13309.0703125,13314.4296875,13237.5595703125,13309.400390625,225600000,13216.027509056898,13255.257761711071,13155.042082303546,13194.66347441823,237855983.57589927
2007-05-09,13362.8701171875,13369.2900390625,13278.349609375,13300.6201171875,237040000,13237.789397677114,13278.416466306873,13177.007068805131,13217.629842720979,237256338.45453227
2007-05-10,13215.1298828125,13359.1298828125,13210.900390625,13359.0498046875,224640000,13258.300479102225,13300.666435175119,13197.958629901019,13239.76630827906,236658856.71771058
2007-05-11,13326.2197265625,13333.4501953125,13212.0400390625,13212.2001953125,257840000,13279.243266490234,13322.331769566992,13218.780773389666,13260.709938873058,236181563.548066
2007-05-14,13346.7802734375,13383.759765625,13297.0400390625,13325.8095703125,199620000,13299.71628927752,13343.88591970141,13239.670324221584,13282.138666902663,235487686.01390207
2007-05-15,13383.83984375,13481.599609375,13339.4697265625,13346.0498046875,265250000,13319.718672223205,13365.041331376591,13259.986177905093,13303.13068589817,235152485.33987716
2007-05-16,13487.5302734375,13489.5703125,13363.9296875,13486.9599609375,237790000,13339.079843453625,13385.031160271788,13279.50719610203,13323.693513705783,234516309.51925102
2007-05-17,13476.7197265625,13516.7099609375,13447.7900390625,13487.5302734375,195800000,13356.956510384205,13403.975597644703,13298.183989384986,13342.623677041078,233847396.7938174
2007-05-18,13556.5302734375,13558.48046875,13476.400390625,13476.400390625,282930000,13373.635545153002,13421.79269138469,13315.364722171167,13360.104774412408,233558958.03632197
2007-05-21,13542.8798828125,13586.0302734375,13529.1396484375,13556.5302734375,215550000,13388.485632638953,13438.242907351025,13330.93509827281,13376.422915621613,232776808.85918975
2007-05-22,13539.9501953125,13586.6796875,13528.98046875,13544.990234375,201290000,13401.79177762317,13453.215249656494,13344.523428872806,13390.93998325266,232166927.77064943
2007-05-23,13525.650390625,13609.759765625,13505.169921875,13540.83984375,208260000,13413.716338430493,13466.852947583528,13356.26718907403,13403.916548372483,231865815.9598156
2007-05-24,13441.1298828125,13624.5498046875,13423.900390625,13522.599609375,240810000,13424.521558715871,13479.061577330147,13366.521921947244,13415.52388053853,231800762.30857992
2007-05-25,13507.2802734375,13516.1396484375,13440.0703125,13441.9404296875,183470000,13435.160695760282,13489.815324803192,13376.20287013368,13426.060455416213,231645616.28043005
2007-05-29,13521.33984375,13564.66015625,13465.349609375,13507.2802734375,205620000,13445.07863702792,13500.305829039895,13385.245143896454,13436.438230551183,231972226.41508445
2007-05-30,13633.080078125,13636.08984375,13456.73046875,13517.8896484375,224780000,13454.23396622834,13510.152790004497,13393.486373004442,13446.10758525729,232562358.8138897
2007-05-31,13627.6396484375,13673.0703125,13614.7197265625,13633.0,243510000,13461.600834309791,13518.740380431644,13401.095161154974,13455.059119331596,233230314.80083388
2007-06-01,13668.1103515625,13692.0,13624.3896484375,13628.6904296875,212780000,13467.307314249965,13525.784671538107,13406.56770365143,13462.231244599217,233795473.93578637
2007-06-04,13676.3203125,13690.3798828125,13618.7802734375,13667.2099609375,177830000,13471.005763817015,13531.166809359951,13409.862026700026,13467.738778015955,234570787.81009674
2007-06-05,13595.4599609375,13673.509765625,13551.0,13673.1904296875,223040000,13472.651067897234,13534.95681644727,13411.067167281248,13471.251599603478,235913509.56250808
2007-06-06,13465.669921875,13591.0703125,13437.3095703125,13590.66015625,236830000,13473.06828304705,13537.36129404281,13410.872979535281,13472.745032890161,237384966.41054448
2007-06-07,13266.73046875,13480.2197265625,13259.8203125,13463.48046875,298880000,13473.559481808588,13539.22868145378,13410.414425881543,13473.059314943246,238861972.92268634
2007-06-08,13424.3896484375,13431.2197265625,13251.5302734375,13267.1396484375,242000000,13476.118970700712,13541.686158413662,13411.46181336162,13473.469385458264,239738799.16405505
2007-06-11,13424.9599609375,13478.1103515625,13381.6396484375,13424.3896484375,183300000,13479.195752815467,13545.248299692057,13414.108516240938,13475.942753343488,240593013.39706433
2007-06-12,13295.009765625,13449.5,13294.6103515625,13424.3896484375,233420000,13482.814892849003,13549.481820451747,13417.07990779829,13478.931652277772,242020157.76404423
