Date,Close,High,Low,Open,Volume,kalman_Close,kalman_High,kalman_Low,kalman_Open,kalman_Volume
2018-02-12,8926.5703125,8985.919921875,8141.43017578125,8141.43017578125,6256439808,9749.95294928124,10165.444288551304,9224.991127253117,9723.473431282466,8377098405.077423
2018-02-13,8598.3095703125,8958.4697265625,8455.41015625,8926.7197265625,5696719872,9785.423238950583,10191.589980326284,9267.734484475388,9749.85894736127,8301651305.263824
2018-02-14,9494.6298828125,9518.5400390625,8599.919921875,8599.919921875,7909819904,9832.764665306308,10230.066874638902,9318.601084979913,9784.475855648061,8252253519.782864
2018-02-15,10166.400390625,10234.7998046875,9395.580078125,9488.3203125,9062540288,9883.48743948697,10275.659037307285,9376.654497115487,9830.938323272583,8206280070.459732
2018-02-16,10233.900390625,10324.099609375,9824.8203125,10135.7001953125,7296159744,9931.381084156252,10321.659792301865,9434.518653440968,9880.82697100483,8151744018.961197
2018-02-17,11112.7001953125,11139.5,10149.400390625,10207.5,8660880384,9976.249535760846,10367.636149125714,9488.479793175857,9928.166886494,8105763810.212274
2018-02-18,10551.7998046875,11349.7998046875,10326.0,11123.400390625,8744009728,10009.753480769923,10405.89386744082,9535.831726936254,9972.71347084811,8054232435.725473
2018-02-19,11225.2998046875,11273.7998046875,10513.2001953125,10552.599609375,7652089856,10037.836962539825,10434.712526383459,9575.281977966015,10005.753186004451,7995803288.3159275
2018-02-20,11403.7001953125,11958.5,11231.7998046875,11231.7998046875,9926540288,10054.04581588825,10455.140312543057,9605.35304682231,10033.324436927087,7940811275.229542
2018-02-21,10690.400390625,11418.5,10479.099609375,11372.2001953125,9405339648,10056.758125442433,10460.534501828086,9619.159648099954,10048.91093417212,7865961972.015451
2018-02-22,10005.0,11039.099609375,9939.08984375,10660.400390625,8040079872,10053.13401234479,10456.349036131396,9624.366849764847,10051.264538805748,7775718892.041515
2018-02-23,10301.099609375,10487.2998046875,9734.5595703125,9937.0703125,7739500032,10049.991239370594,10446.336064702271,9626.42682148989,10047.526784921183,7682832202.267994
2018-02-24,9813.0703125,10597.2001953125,9546.9697265625,10287.7001953125,6917929984,10044.337382696356,10435.913455873293,9627.405465726704,10044.89359576083,7589378834.197153
2018-02-25,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,10040.996196724082,10423.877979649922,9629.188467355161,10039.83234060496,7502639954.6282835
2018-02-26,10366.7001953125,10475.0,9501.73046875,9669.4296875,7287690240,10041.417668031547,10416.849085957427,9633.192757954046,10037.205209636391,7433858075.565697
2018-02-27,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,10038.586314066202,10409.238683124506,9638.51167144497,10038.255833889185,7366537874.8587675
2018-02-28,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,10028.884827147771,10396.935667122829,9637.754705556596,10035.750012574621,7303221254.500425
2018-03-01,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,10015.493184594567,10377.704009745505,9629.444290630036,10026.72968943268,7243574947.167088
2018-03-02,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,9992.746473887308,10351.726394418762,9613.901316656651,10014.126663185063,7183191591.86542
2018-03-03,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,9959.063224012672,10317.376043036205,9585.996359756084,9991.890899663047,7118434251.682407
2018-03-04,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,9910.073604425039,10270.917450130886,9543.927362546827,9958.555041231411,7057955551.616219
2018-03-05,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,9845.058724787907,10212.042035633127,9485.936642869288,9909.83072930584,7007214909.466192
2018-03-06,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,9762.761434351778,10138.24604539795,9408.366285714194,9844.880720767078,6961861017.370828
2018-03-07,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,9670.292754352917,10050.831519523,9317.936593369364,9763.378523342237,6917804035.609171
2018-03-08,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,9574.871298772585,9954.630308843281,9223.765065786354,9671.471107244568,6854945994.043606
2018-03-09,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,9481.248458523729,9856.501397345744,9128.472487689332,9576.76399792247,6788776512.578477
2018-03-10,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,9389.062604813234,9762.274003727916,9039.33433173483,9483.67762428272,6703452891.5991335
2018-03-11,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,9302.107377150873,9670.356147022367,8952.304821832051,9391.9221284483,6631300600.815781
2018-03-12,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,9212.386924431894,9578.022955302666,8868.727158975717,9305.558051163986,6562497614.280586
2018-03-13,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,9122.73913978536,9482.094993135992,8784.27247083414,9216.220257516312,6494745605.808197
2018-03-14,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,9032.37025044293,9386.284182072553,8698.078603104028,9127.314266053176,6432029654.99389
2018-03-15,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,8949.626967901802,9290.77771673609,8618.179622967456,9037.534913344321,6369251700.569522
2018-03-16,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,8873.371351524069,9203.895532473236,8546.631941013686,8955.223312112661,6301821963.630849
2018-03-17,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,8802.465952567825,9123.200799628865,8480.497477884113,8879.234842439628,6244516647.928485
2018-03-18,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,8740.416414309137,9050.272772046408,8421.039791291196,8808.81961962849,6205394999.825405
2018-03-19,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,8683.534243318538,8985.392374528165,8371.81260026744,8747.587392818325,6161935401.56058
2018-03-20,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,8627.180910854875,8923.607199583328,8324.479536222922,8690.389838764468,6112804057.1513605
2018-03-21,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,8567.964690234136,8860.547901321825,8276.492371056256,8633.899483879506,6061182853.793654
2018-03-22,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,8505.135313781364,8794.320380901665,8222.806828818904,8574.37331914584,6009742180.413885
2018-03-23,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,8440.072593200779,8725.028964681147,8165.700350963491,8511.196483306756,5963095028.678254
2018-03-24,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,8370.614397380328,8654.191636935566,8106.6446754458375,8445.769112300739,5916537625.309406
2018-03-25,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,8298.181144361804,8579.93442868434,8041.998444729517,8375.779930464605,5872499597.553652
2018-03-26,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,8223.771900052525,8504.656467063709,7973.281202366743,8303.420452229991,5841487765.133434
2018-03-27,7833.0400390625,8232.7802734375,7797.27978515625,8200.0,5378250240,8149.506370837521,8429.124269332464,7905.082470269823,8229.110481252053,5809680411.644551
2018-03-28,7954.47998046875,8122.89013671875,7809.169921875,7836.830078125,4935289856,8078.405504940267,8355.555511560167,7837.961765024039,8155.091615086637,5782187359.872113
2018-03-29,7165.7001953125,7994.330078125,7081.3798828125,7979.06982421875,6361229824,8008.543894287728,8284.313407536285,7771.128978209745,8084.255364290836,5763163283.138396
2018-03-30,6890.52001953125,7276.66015625,6683.93017578125,7171.4501953125,6289509888,7947.110720624941,8215.971136806516,7711.193682349423,8014.470968895756,5738158540.996063
2018-03-31,6973.52978515625,7207.85009765625,6863.52001953125,6892.47998046875,4553269760,7896.243453973091,8157.021975882312,7661.531021554784,7953.116781236509,5707640285.383691
2018-04-01,6844.22998046875,7060.9501953125,6526.8701171875,7003.06005859375,4532100096,7854.603324009409,8107.564533740369,7619.84847078038,7902.36896158494,5688665735.025156
2018-04-02,7083.7998046875,7135.47021484375,6816.580078125,6844.85986328125,4333440000,7823.066927481134,8068.573234982705,7589.095703541905,7860.614230963282,5681256841.056872
2018-04-03,7456.10986328125,7530.93994140625,7072.490234375,7102.259765625,5499700224,7798.923202180796,8038.91296642643,7566.068092557599,7829.017044018445,5687326115.499158
2018-04-04,6853.83984375,7469.8798828125,6803.8798828125,7456.41015625,4936000000,7778.207610269453,8014.332428120357,7547.976260155118,7804.687429857541,5695271648.856435
2018-04-05,6811.47021484375,6933.81982421875,6644.7998046875,6848.64990234375,5639320064,7766.735696023305,7995.196415267363,7537.325391526064,7783.840588432713,5710809898.702276
2018-04-06,6636.31982421875,6857.490234375,6575.0,6815.9599609375,3766810112,7764.816436588952,7986.674168324854,7535.599778765395,7772.345653868775,5727063046.89514
2018-04-07,6911.08984375,7050.5400390625,6630.509765625,6630.509765625,3976610048,7774.182143278301,7989.443760721844,7543.48016379238,7770.4145762341495,5762918724.4369545
2018-04-08,7023.52001953125,7111.56005859375,6919.97998046875,6919.97998046875,3652499968,7792.178772962933,8001.602390335428,7560.490252801039,7779.882546705616,5816637488.743139
2018-04-09,6770.72998046875,7178.10986328125,6661.990234375,7044.31982421875,4894060032,7817.861990181882,8022.661443266428,7583.905444533021,7797.94954283945,5891997628.256756
2018-04-10,6834.759765625,6872.41015625,6704.14990234375,6795.43994140625,4272750080,7854.016527497962,8052.16601199728,7616.539788366584,7823.552836159492,5977337143.73294
2018-04-11,6968.31982421875,6968.31982421875,6817.58984375,6843.47021484375,4641889792,7900.363632432772,8093.4681392856055,7658.298031060374,7859.437258427066,6079722529.846453
2018-04-12,7889.25,7899.22998046875,6806.509765625,6955.3798828125,8906250240,7956.031175449722,8146.021749724599,7708.463355627268,7905.481351130473,6196486243.33843
2018-04-13,7895.9599609375,8183.9599609375,7758.93017578125,7901.08984375,7764460032,8012.366530221168,8201.043277856152,7767.648216094185,7961.02645851706,6286152316.863792
2018-04-14,7986.240234375,8140.7099609375,7846.0,7874.669921875,5191430144,8069.865950685453,8256.23563915689,7826.920256964231,8017.170932051317,6361035313.237792
2018-04-15,8329.1103515625,8338.419921875,7999.330078125,7999.330078125,5244480000,8128.201628312841,8312.583257239823,7886.00150040392,8074.740415687338,6447614361.30417
2018-04-16,8058.669921875,8371.150390625,7925.72998046875,8337.5703125,5631309824,8184.528218707734,8368.672508676404,7943.949458066398,8133.064002698982,6546224752.983589
2018-04-17,7902.08984375,8285.9599609375,7881.72021484375,8071.66015625,6900879872,8242.113392070953,8424.736981293498,8002.079610504852,8189.342526612616,6653984293.952845
2018-04-18,8163.419921875,8197.7998046875,7886.009765625,7944.43017578125,6529909760,8303.098800917382,8482.189224114152,8061.413356899918,8246.797874229876,6759274879.141628
2018-04-19,8294.3095703125,8298.6904296875,8138.77978515625,8159.27001953125,7063209984,8365.480998554234,8542.485361129073,8122.501139207732,8307.276898831624,6866859115.521829
2018-04-20,8845.830078125,8880.23046875,8244.5400390625,8286.8798828125,8438110208,8428.574910473504,8605.21944745841,8183.426135056061,8369.235992226375,6972479843.217247
2018-04-21,8895.580078125,8997.5703125,8652.150390625,8848.7900390625,7548550144,8487.49627071626,8665.20342357483,8243.739991864326,8432.018646715263,7063444267.264838
2018-04-22,8802.4599609375,9001.6396484375,8779.6103515625,8925.0595703125,6629899776,8542.336792884927,8721.863730802,8299.969744684984,8490.633587280681,7149557632.545077
2018-04-23,8930.8798828125,8958.5498046875,8788.8095703125,8794.3896484375,6925190144,8594.57608337307,8775.726278852815,8351.403091436867,8544.90426801578,7240867576.390767
2018-04-24,9697.5,9732.6103515625,8927.830078125,8934.33984375,10678800384,8643.452335866818,8827.760591645283,8398.462373399994,8596.680094946661,7335334294.560365
2018-04-25,8845.740234375,9745.3203125,8799.83984375,9701.0302734375,11083100160,8681.788111719234,8870.746406838578,8440.227978315872,8645.07932438951,7396366351.8355665
2018-04-26,9281.509765625,9281.509765625,8727.08984375,8867.3203125,8970559488,8718.484366345092,8904.986482975259,8478.397464577407,8682.919044341877,7420531071.029123
2018-04-27,8987.0498046875,9375.4697265625,8987.0498046875,9290.6298828125,7566289920,8749.550366978152,8935.461326285442,8514.080027047215,8718.914751612665,7429195506.052972
2018-04-28,9348.48046875,9412.08984375,8931.990234375,8939.26953125,7805479936,8778.241373234117,8961.536085592856,8545.032891740622,8749.193307571453,7436488996.93735
2018-04-29,9419.080078125,9531.490234375,9193.7099609375,9346.41015625,8853000192,8801.229988534924,8983.105307318698,8572.116183007685,8777.571101293457,7440092578.431102
2018-04-30,9240.5498046875,9477.1396484375,9166.8095703125,9426.1103515625,8673920000,8818.04010293983,8999.190679773976,8592.98353649545,8800.260504465896,7429567083.789165
2018-05-01,9119.009765625,9255.8798828125,8891.0498046875,9251.4697265625,7713019904,8830.62512032726,9010.49656254262,8608.112629645046,8816.691409167368,7406598059.985119
2018-05-02,9235.919921875,9256.51953125,9015.1396484375,9104.599609375,7558159872,8840.326291261712,9019.348612108564,8620.412351044215,8828.77453069489,7380564817.740924
2018-05-03,9743.8603515625,9798.330078125,9188.150390625,9233.9697265625,10207299584,8846.07152589003,9025.828952483094,8628.764799469453,8838.09940143561,7352755624.954139
2018-05-04,9700.759765625,9779.2001953125,9585.9599609375,9695.5,8217829888,8842.838872261626,9024.584281601206,8631.523391983133,8843.46556892506,7296400992.576895
2018-05-05,9858.150390625,9964.5,9695.1201171875,9700.2802734375,7651939840,8831.027009699586,9015.793451582205,8624.737618807272,8840.31139210376,7230832071.2454195
2018-05-06,9654.7998046875,9940.1396484375,9465.25,9845.3095703125,7222280192,8808.943913328292,8997.515556079026,8607.248020647608,8828.557526469123,7161052072.226398
2018-05-07,9373.009765625,9665.849609375,9231.5302734375,9645.669921875,7394019840,8778.402258043407,8969.811419652262,8581.17840269442,8806.636140396053,7090659792.009642
2018-05-08,9234.8203125,9462.75,9127.76953125,9380.8701171875,7415869952,8741.914527682706,8935.14690132827,8548.605266033801,8776.324416508194,7017233911.312982
2018-05-09,9325.1796875,9374.759765625,9031.6201171875,9223.73046875,7226890240,8700.49773947383,8895.20635201756,8510.24048672102,8739.967235613542,6939821670.209451
2018-05-10,9043.9404296875,9396.0400390625,9040.51953125,9325.9599609375,6906699776,8652.834131784695,8850.470268570776,8466.661911103576,8698.772422387525,6859538743.408014
2018-05-11,8441.490234375,9052.9599609375,8394.4599609375,9052.9599609375,8488520192,8601.259461116531,8800.278487419075,8417.344759284666,8651.305733776007,6778784206.280658
2018-05-12,8504.8896484375,8664.8603515625,8223.5,8441.4404296875,6821380096,8551.282482715782,8747.55989153219,8368.256455449227,8599.822502892875,6680932309.296108
2018-05-13,8723.9404296875,8773.5498046875,8395.1201171875,8515.490234375,5866379776,8501.769432657817,8695.668291045002,8320.61571616828,8549.923092741798,6581675934.44452
2018-05-14,8716.7900390625,8881.1201171875,8367.9697265625,8713.099609375,7364149760,8450.034672629554,8642.997875421388,8272.229932877142,8500.368011174387,6489572521.177377
2018-05-15,8510.3798828125,8836.1904296875,8456.4501953125,8705.1904296875,6705710080,8395.632358936962,8587.946237380114,8222.88675164915,8448.68561362497,6388723335.522007
2018-05-16,8368.830078125,8508.4296875,8175.490234375,8504.41015625,6760220160,8340.082570005614,8530.412157415767,8171.207935984525,8394.438167914928,6284704282.421858
2018-05-17,8094.31982421875,8445.5400390625,8054.1201171875,8370.0498046875,5862530048,8284.245305993072,8473.097902150577,8119.486297335994,8339.091002321537,6175930070.545927
2018-05-18,8250.9697265625,8274.1201171875,7974.81982421875,8091.830078125,5764190208,8230.307296798273,8416.059225516268,8068.418320488949,8283.434248704485,6070289858.895455
2018-05-19,8247.1796875,8372.0595703125,8183.35009765625,8255.73046875,4712399872,8176.162663305832,8360.439939965247,8018.286328604605,8229.693536793227,5967710643.753939
2018-05-20,8513.25,8562.41015625,8205.240234375,8246.990234375,5191059968,8121.30785957145,8304.704458110753,7966.503699029745,8175.692455562403,5877684536.329961
2018-05-21,8418.990234375,8557.51953125,8365.1201171875,8522.330078125,5154990080,8062.533634432782,8246.391919274867,7912.333704101432,8120.978396543452,5794524674.589283
2018-05-22,8041.77978515625,8423.25,8004.580078125,8419.8701171875,5137010176,8000.194843294692,8184.96810431923,7853.635845042259,8062.250820708686,5717760158.7944975
2018-05-23,7557.81982421875,8054.66015625,7507.8798828125,8037.080078125,6491120128,7937.4402027379865,8121.161470406785,7793.428543652258,7999.947051909131,5646803142.827657
2018-05-24,7587.33984375,7738.60009765625,7331.14013671875,7561.1201171875,6049220096,7878.481765966473,8058.019849635908,7736.076728870655,7937.271952847418,5567402957.009093
2018-05-25,7480.14013671875,7659.14013671875,7392.64990234375,7592.2998046875,4867829760,7822.434748417124,7998.072426384827,7682.774280010571,7878.358372142304,5483184599.80062
2018-05-26,7355.8798828125,7595.16015625,7349.1201171875,7486.47998046875,4051539968,7769.810676984759,7941.514326030407,7632.373074927155,7822.305377111738,5405119790.990153
2018-05-27,7368.22021484375,7381.740234375,7270.9599609375,7362.080078125,4056519936,7721.325913494117,7888.419767373791,7584.804399421137,7769.610636047602,5340590780.409588
2018-05-28,7135.990234375,7419.0498046875,7100.89013671875,7371.31005859375,5040600064,7676.372206989979,7840.392004047163,7540.374168299953,7720.991200562692,5288902478.273118
2018-05-29,7472.58984375,7526.419921875,7090.68017578125,7129.4599609375,5662660096,7636.82232021199,7796.577662714131,7500.338777494582,7675.868576497472,5239697200.27938
2018-05-30,7406.52001953125,7573.77001953125,7313.60009765625,7469.72998046875,4922540032,7598.914758198621,7755.464898789492,7464.399972706345,7636.210038587851,5186262293.328436
2018-05-31,7494.169921875,7608.89990234375,7361.1298828125,7406.14990234375,5127130112,7562.9311435719255,7716.169083657434,7429.9691666686085,7598.216301259421,5135464608.990776
2018-06-01,7541.4501953125,7604.72998046875,7407.33984375,7500.7001953125,4921460224,7527.6351411622,7677.945960338514,7396.226753469433,7562.143227920148,5084750269.623024
2018-06-02,7643.4501953125,7695.830078125,7497.259765625,7536.72021484375,4939299840,7492.2009882109705,7640.454996818291,7362.373209367452,7526.684584906951,5035668830.711502
2018-06-03,7720.25,7754.89013671875,7613.0400390625,7632.08984375,4851760128,7455.254343188726,7602.410282485001,7327.170799702895,7491.125585594386,4987551081.707095
2018-06-04,7514.47021484375,7753.81982421875,7474.0400390625,7722.52978515625,4993169920,7415.657741598369,7562.840769609373,7289.1096976447425,7454.156943700265,4940791242.239759
2018-06-05,7633.759765625,7643.22998046875,7397.0,7500.89990234375,4961739776,7375.073015275559,7521.361466187651,7249.199292172412,7414.504573391585,4893507615.994821
2018-06-06,7653.97998046875,7680.43017578125,7502.009765625,7625.97021484375,4692259840,7331.901421449254,7478.6634776231185,7207.810879621806,7373.988249793383,4845541668.14983
2018-06-07,7678.240234375,7741.27001953125,7650.81982421875,7650.81982421875,4485799936,7285.509042032753,7433.947822077005,7163.480478211168,7330.952106544677,4799108538.586338
2018-06-08,7624.919921875,7698.18994140625,7558.39990234375,7685.14013671875,4227579904,7235.189350692831,7386.1589445563495,7114.276683340454,7284.71728611923,4755808495.04871
2018-06-09,7531.97998046875,7683.580078125,7531.97998046875,7632.52001953125,3845220096,7180.972353641087,7335.249757067194,7060.631656279707,7234.478237187788,4717790737.421568
2018-06-10,6786.02001953125,7499.5498046875,6709.06982421875,7499.5498046875,5804839936,7123.245280321065,7280.85726636746,7002.27314597707,7180.258770432912,4688498686.208642
2018-06-11,6906.919921875,6910.18017578125,6706.6298828125,6799.2900390625,4745269760,7068.890459608942,7224.277850284527,6946.846668892016,7122.84639333549,4648043222.497803
2018-06-12,6582.35986328125,6907.9599609375,6542.080078125,6905.81982421875,4654380032,7016.155344274159,7170.839410946626,6893.822359667757,7068.669579780797,4606615493.411942
2018-06-13,6349.89990234375,6631.66015625,6285.6298828125,6596.8798828125,5052349952,6967.758183749304,7120.029766108816,6844.3154732589255,7016.121263781725,4564710118.9402
2018-06-14,6675.35009765625,6707.14013671875,6334.4599609375,6342.75,5138710016,6925.539606038506,7074.103817369594,6800.395442754559,6967.7653615923455,4517928346.13786
2018-06-15,6456.580078125,6681.080078125,6433.8701171875,6674.080078125,3955389952,6885.82292341153,7031.847505436881,6761.134767068363,6925.659613018889,4464938756.636899
2018-06-16,6550.16015625,6592.490234375,6402.2900390625,6455.4501953125,3194170112,6850.398669237419,6993.098867777287,6725.146737880975,6886.069659794372,4417044655.182306
2018-06-17,6499.27001953125,6589.10986328125,6499.27001953125,6545.52978515625,3104019968,6817.9768001931825,6958.356316451715,6692.387275681772,6850.785901214673,4381379299.159537
2018-06-18,6734.81982421875,6781.14013671875,6446.68017578125,6510.06982421875,4039200000,6788.741998955566,6927.306229657848,6661.558986044074,6818.554703795558,4358487536.448363
2018-06-19,6769.93994140625,6822.5,6709.919921875,6742.39013671875,4057029888,6760.046419465317,6897.717803793373,6632.879484509004,6789.408355172212,4338788649.101673
